#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A159
#Date Time: 2021-04-06 15:31:34.286
#Sample rate: 3292.18Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: -1 V
#Math 1: Function: -1*C1

Time (s),Channel 2 (V),Math 1 (V)
0.74712564252336444,1.5352381524820764,21.829178279338155
0.74742939252336438,1.5385967250533832,21.825815685817155
0.74773314252336442,1.5385967250533832,21.681224164414214
0.74803689252336447,1.54195529762469,21.550083017095265
0.74834064252336441,1.54195529762469,21.324789251188356
0.74864439252336445,1.5352381524820764,21.449205211465308
0.74894814252336439,1.5352381524820764,21.667773790330219
0.74925189252336444,1.5318795799107696,21.748476034834187
0.74955564252336448,1.5318795799107696,21.795552344128168
0.74985939252336442,1.5251624347681561,21.714850099624201
0.75016314252336447,1.5184452896255425,21.26426256781038
0.7504668925233644,1.5083695719116221,21.358415186398343
0.75077064252336445,1.5083695719116221,21.53999523653227
0.7510743925233645,1.5083695719116221,21.657686009767222
0.75137814252336443,1.5083695719116221,21.899792743279125
0.75168189252336437,1.5117281444829289,21.866166808069138
0.75198564252336442,1.5117281444829289,21.691311944977208
0.75228939252336446,1.5083695719116221,21.570258578221257
0.7525931425233644,1.5083695719116221,21.260899974289384
0.75289689252336445,1.5050109993403153,21.526544862448276
0.75320064252336438,1.5083695719116221,21.714850099624201
0.75350439252336443,1.5083695719116221,21.829178279338155
0.75380814252336448,1.5083695719116221,21.869529401590139
0.75411189252336441,1.5050109993403153,21.768651595960179
0.75441564252336446,1.5083695719116221,21.297888503020367
0.7547193925233644,1.5050109993403153,21.445842617944308
0.75502314252336444,1.5150867170542357,21.439117430902311
0.75532689252336449,1.5184452896255425,21.782101970044174
0.75563064252336443,1.5251624347681561,21.936781272010109
0.75593439252336447,1.5318795799107696,21.889704962716127
0.75623814252336441,1.5352381524820764,21.701399725540206
0.75654189252336446,1.5385967250533832,21.516457081885278
0.7568456425233645,1.5385967250533832,21.254174787247386
0.75714939252336444,1.5352381524820764,21.509731894843281
0.75745314252336438,1.54195529762469,21.620697481036238
0.75775689252336442,1.5453138701959968,21.768651595960179
0.75806064252336447,1.5486724427673035,21.758563815397181
0.75836439252336441,1.5520310153386103,21.489556333717289
0.75866814252336445,1.5385967250533832,21.176835136264415
0.75897189252336439,1.5352381524820764,21.39540371512933
0.75927564252336444,1.54195529762469,21.402128902171327
0.75957939252336448,1.5385967250533832,21.721575286666198
0.75988314252336442,1.54195529762469,21.839266059901149
0.76018689252336447,1.54195529762469,21.772014189481176
0.7604906425233644,1.54195529762469,21.607247106952244
0.76079439252336445,1.5453138701959968,21.318064064146359
0.7610981425233645,1.5385967250533832,21.297888503020367
0.76140189252336443,1.5385967250533832,21.570258578221257
0.76170564252336437,1.54195529762469,21.721575286666198
0.76200939252336441,1.5385967250533832,21.859441621027141
0.76231314252336446,1.54195529762469,21.795552344128168
0.7626168925233644,1.5453138701959968,21.496281520759286
0.76292064252336445,1.54195529762469,21.307976283583365
0.76322439252336438,1.5385967250533832,21.523182268927275
0.76352814252336443,1.5352381524820764,21.573621171742257
0.76383189252336448,1.5352381524820764,21.862804214548142
0.76413564252336441,1.5385967250533832,21.916605710884117
0.76443939252336446,1.54195529762469,21.825815685817155
0.76474314252336439,1.54195529762469,21.667773790330219
0.76504689252336444,1.54195529762469,21.506369301322284
0.76535064252336449,1.5385967250533832,21.418941869776319
0.76565439252336442,1.5318795799107696,21.684586757935211
0.76595814252336447,1.5285210073394628,21.866166808069138
0.76626189252336441,1.5318795799107696,21.923330897926114
0.76656564252336445,1.5251624347681561,21.862804214548142
0.7668693925233645,1.5218038621968493,21.361777779919343
0.76717314252336444,1.5083695719116221,21.445842617944308
0.76747689252336437,1.5083695719116221,21.634147855120233
0.76778064252336442,1.5083695719116221,21.63751044864123
0.76808439252336447,1.5083695719116221,21.936781272010109
0.7683881425233644,1.5083695719116221,21.9569568331361
0.76869189252336445,1.5117281444829289,21.839266059901149
0.76899564252336439,1.5117281444829289,21.694674538498209
0.76929939252336443,1.5117281444829289,21.597159326389246
0.76960314252336448,1.5083695719116221,21.513094488364281
0.76990689252336442,1.5083695719116221,21.788827157086171
0.77021064252336446,1.5083695719116221,21.933418678489112
0.7705143925233644,1.5083695719116221,21.993945361867087
0.77081814252336445,1.5050109993403153,21.896430149758125
0.77112189252336449,1.5117281444829289,21.328151844709357
0.77142564252336443,1.5050109993403153,21.506369301322284
0.77172939252336437,1.5150867170542357,21.698037132019206
0.77203314252336441,1.5218038621968493,21.778739376523173
0.77233689252336446,1.5251624347681561,21.967044613699098
0.7726406425233644,1.5318795799107696,21.933418678489112
0.77294439252336444,1.5352381524820764,21.785464563565171
0.77324814252336438,1.5385967250533832,21.677861570893214
0.77355189252336443,1.5385967250533832,21.533270049490273
0.77385564252336447,1.5352381524820764,21.560170797658262
0.77415939252336441,1.54195529762469,21.829178279338155
0.77446314252336446,1.5453138701959968,21.923330897926114
0.77476689252336439,1.5486724427673035,21.943506459052106
0.77507064252336444,1.5520310153386103,21.526544862448276
0.77537439252336449,1.5352381524820764,21.314701470625362
