#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A159
#Date Time: 2021-04-06 15:35:36.994
#Sample rate: 4000Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: -1 V
#Math 1: Function: -1*C1

Time (s),Channel 2 (V),Math 1 (V)
-0.22382440476190479,-0.036573810889498515,0.049660043829942324
-0.22357440476190471,-0.036573810889498515,0.049660043829943851
-0.22332440476190485,-0.036573810889498515,0.053022637350939442
-0.22307440476190477,-0.036573810889498515,0.049660043829942324
-0.22282440476190468,-0.036573810889500041,0.049660043829942324
-0.22257440476190482,-0.039932383460805299,0.049660043829942324
-0.22232440476190474,-0.036573810889498515,0.04629745030894368
-0.22207440476190488,-0.036573810889498515,0.049660043829940798
-0.22182440476190479,-0.043290956032112082,0.049660043829942324
-0.22157440476190471,-0.046649528603418866,0.056385230871938086
-0.22132440476190485,-0.046649528603418866,0.053022637350942495
-0.22107440476190476,-0.043290956032112082,0.053022637350940968
-0.22082440476190468,-0.033215238318188678,0.039572263266941812
-0.22057440476190482,-0.026498093175578163,0.029484482703950467
-0.22032440476190474,-0.02313952060427138,0.026121889182951823
-0.22007440476190487,-0.02313952060427138,0.026121889182951823
-0.21982440476190479,-0.026498093175578163,0.022759295661953179
-0.21957440476190471,-0.019780948032964596,0.019396702140954538
-0.21932440476190485,-0.019780948032964596,0.019396702140954538
-0.21907440476190476,-0.019780948032964596,0.022759295661953179
-0.21882440476190468,-0.019780948032963069,0.019396702140954538
-0.21857440476190482,-0.016422375461657812,0.019396702140954538
-0.21832440476190473,-0.016422375461657812,0.016034108619955894
-0.21807440476190487,-0.0097052303190472995,0.0093089215779616659
-0.21782440476190479,-0.0097052303190442446,0.0059463280569599644
-0.21757440476190471,-0.0063466577477374608,0.002583734535959792
-0.21732440476190484,-0.0063466577477374608,-0.00077885898503579284
-0.21707440476190476,-0.0063466577477374608,0.0025837345359613212
-0.21682440476190468,-0.0029880851764306771,-0.000778858985037322
-0.21657440476190482,-0.0029880851764306771,-0.000778858985037322
-0.21632440476190473,-0.0029880851764306771,-0.000778858985037322
-0.21607440476190487,0.00037048739487457929,-0.000778858985037322
-0.21582440476190479,0.00037048739487610671,-0.000778858985037322
-0.2155744047619047,0.00037048739487610671,-0.000778858985037322
-0.21532440476190484,0.00037048739487610671,-0.000778858985037322
-0.21507440476190476,0.00037048739487610671,-0.000778858985037322
-0.21482440476190467,0.00037048739487610671,-0.000778858985037322
-0.21457440476190481,0.00037048739487610671,-0.000778858985037322
-0.21432440476190473,0.00037048739487610671,0.0025837345359613212
-0.21407440476190487,0.00037048739487610671,0.0025837345359613212
-0.21382440476190478,0.00037048739487610671,0.0025837345359613212
-0.2135744047619047,0.00037048739487610671,0.0025837345359628503
-0.21332440476190484,0.00037048739487610671,0.0059463280569584352
-0.21307440476190476,0.00037048739487610671,0.0059463280569599644
-0.21282440476190467,0.0037290599661828905,0.0025837345359613212
-0.21257440476190481,0.0037290599661828905,0.0025837345359613212
-0.21232440476190473,-0.0063466577477374608,0.016034108619955894
-0.21207440476190487,-0.009705230319042718,0.019396702140953008
-0.21182440476190478,-0.0063466577477374608,0.019396702140954538
-0.2115744047619047,-0.0097052303190472995,0.022759295661954709
-0.21132440476190484,-0.016422375461654759,0.026121889182950293
-0.21107440476190475,-0.013063802890351028,0.026121889182951823
-0.21082440476190467,-0.016422375461656286,0.029484482703950467
-0.21057440476190481,-0.013063802890351028,0.029484482703950467
-0.21032440476190473,-0.016422375461657812,0.032847076224949111
-0.21007440476190486,-0.019780948032963069,0.032847076224949111
-0.20982440476190478,-0.026498093175578163,0.042934856787945036
-0.2095744047619047,-0.02649809317557969,0.042934856787946563
-0.20932440476190484,-0.029856665746883421,0.046297450308942154
-0.20907440476190475,-0.029856665746884947,0.049660043829942324
-0.20882440476190467,-0.033215238318191731,0.049660043829943851
-0.20857440476190481,-0.033215238318191731,0.053022637350940968
-0.20832440476190472,-0.036573810889498515,0.053022637350940968
-0.20807440476190486,-0.036573810889498515,0.053022637350940968
-0.20782440476190478,-0.036573810889498515,0.053022637350940968
-0.2075744047619047,-0.036573810889498515,0.053022637350940968
-0.20732440476190483,-0.036573810889498515,0.053022637350940968
-0.20707440476190475,-0.036573810889498515,0.053022637350940968
-0.20682440476190467,-0.036573810889500041,0.053022637350940968
-0.20657440476190481,-0.039932383460805299,0.053022637350940968
-0.20632440476190472,-0.039932383460805299,0.049660043829942324
-0.20607440476190486,-0.039932383460805299,0.049660043829942324
-0.20582440476190478,-0.039932383460805299,0.049660043829942324
-0.20557440476190469,-0.039932383460805299,0.049660043829940798
-0.20532440476190483,-0.039932383460805299,0.046297450308945207
-0.20507440476190475,-0.046649528603418866,0.053022637350940968
-0.20482440476190467,-0.046649528603418866,0.053022637350940968
-0.2045744047619048,-0.046649528603418866,0.053022637350940968
-0.20432440476190472,-0.043290956032112082,0.049660043829942324
-0.20407440476190486,-0.029856665746891057,0.036209669745953868
-0.20382440476190478,-0.026498093175578163,0.029484482703950467
-0.20357440476190469,-0.02313952060427138,0.026121889182951823
-0.20332440476190483,-0.02313952060427138,0.026121889182951823
-0.20307440476190475,-0.02313952060427138,0.022759295661953179
-0.20282440476190466,-0.019780948032964596,0.022759295661951649
-0.2025744047619048,-0.019780948032964596,0.019396702140954538
-0.20232440476190472,-0.019780948032964596,0.019396702140954538
-0.20207440476190486,-0.019780948032964596,0.019396702140954538
-0.20182440476190477,-0.016422375461657812,0.016034108619955894
-0.20157440476190469,-0.013063802890351028,0.012671515098955722
-0.20132440476190483,-0.013063802890351028,0.0093089215779586076
-0.20107440476190475,-0.0097052303190442446,0.0059463280569599644
-0.20082440476190466,-0.0063466577477374608,0.002583734535959792
-0.2005744047619048,-0.0063466577477374608,-0.000778858985037322
-0.20032440476190472,-0.0029880851764306771,-0.000778858985037322
-0.20007440476190486,-0.0029880851764306771,-0.000778858985037322
-0.19982440476190477,-0.0029880851764306771,-0.000778858985037322
-0.1995744047619048,-0.0029880851764306771,-0.000778858985037322
-0.19932440476190483,0.00037048739487610671,-0.000778858985037322
-0.19907440476190474,0.00037048739487610671,-0.000778858985037322
-0.19882440476190477,0.00037048739487610671,0.0025837345359613212
-0.1985744047619048,0.00037048739487610671,-0.000778858985037322
-0.19832440476190483,0.00037048739487610671,-0.000778858985037322
-0.19807440476190474,0.00037048739487610671,-0.000778858985037322
-0.19782440476190477,0.00037048739487610671,0.0025837345359613212
-0.1975744047619048,0.00037048739487610671,0.0025837345359613212
-0.19732440476190483,0.00037048739487610671,0.0025837345359613212
-0.19707440476190474,0.00037048739487610671,0.0025837345359613212
-0.19682440476190477,0.00037048739487610671,0.0059463280569599644
-0.1965744047619048,0.00037048739487610671,0.0059463280569599644
-0.19632440476190482,0.00037048739487610671,0.0059463280569599644
-0.19607440476190474,0.0037290599661828905,0.0025837345359613212
-0.19582440476190477,0.00037048739487610671,0.0093089215779586076
-0.1955744047619048,-0.0063466577477374608,0.016034108619955894
-0.19532440476190482,-0.0063466577477374608,0.019396702140954538
-0.19507440476190474,-0.0063466577477374608,0.019396702140954538
-0.19482440476190477,-0.0097052303190442446,0.022759295661953179
-0.1945744047619048,-0.013063802890351028,0.026121889182951823
-0.19432440476190482,-0.013063802890351028,0.029484482703950467
-0.19407440476190474,-0.016422375461657812,0.029484482703950467
-0.19382440476190477,-0.013063802890351028,0.029484482703950467
-0.19357440476190479,-0.016422375461657812,0.032847076224949111
-0.19332440476190482,-0.02313952060427138,0.036209669745947755
-0.19307440476190474,-0.02313952060427138,0.039572263266946399
-0.19282440476190477,-0.026498093175578163,0.04629745030894368
-0.19257440476190479,-0.029856665746884947,0.04629745030894368
-0.19232440476190482,-0.029856665746884947,0.049660043829942324
-0.19207440476190474,-0.033215238318191731,0.053022637350940968
-0.19182440476190477,-0.033215238318191731,0.049660043829942324
-0.19157440476190479,-0.033215238318191731,0.053022637350940968
-0.19132440476190482,-0.033215238318191731,0.053022637350940968
-0.19107440476190474,-0.036573810889498515,0.053022637350940968
-0.19082440476190476,-0.036573810889498515,0.053022637350940968
-0.19057440476190479,-0.036573810889498515,0.053022637350940968
-0.19032440476190482,-0.036573810889498515,0.053022637350940968
-0.19007440476190474,-0.036573810889498515,0.053022637350940968
-0.18982440476190476,-0.036573810889498515,0.053022637350940968
-0.18957440476190479,-0.036573810889498515,0.053022637350940968
-0.18932440476190482,-0.036573810889498515,0.049660043829942324
-0.18907440476190474,-0.036573810889498515,0.04629745030894368
-0.18882440476190476,-0.036573810889498515,0.049660043829942324
-0.18857440476190479,-0.039932383460805299,0.04629745030894368
-0.18832440476190482,-0.046649528603418866,0.053022637350940968
-0.18807440476190473,-0.043290956032112082,0.053022637350940968
-0.18782440476190476,-0.046649528603418866,0.053022637350940968
-0.18757440476190479,-0.039932383460805299,0.04629745030894368
-0.18732440476190482,-0.029856665746884947,0.032847076224949111
-0.18707440476190473,-0.02313952060427138,0.026121889182951823
-0.18682440476190476,-0.02313952060427138,0.026121889182951823
-0.18657440476190479,-0.02313952060427138,0.026121889182951823
-0.18632440476190482,-0.02313952060427138,0.022759295661953179
-0.18607440476190473,-0.019780948032964596,0.019396702140954538
-0.18582440476190476,-0.019780948032964596,0.019396702140954538
-0.18557440476190479,-0.019780948032964596,0.022759295661953179
-0.18532440476190482,-0.019780948032964596,0.019396702140954538
-0.18507440476190473,-0.016422375461657812,0.016034108619955894
-0.18482440476190476,-0.0097052303190442446,0.0059463280569599644
-0.18457440476190479,-0.0097052303190442446,0.0093089215779586076
-0.18432440476190481,-0.0063466577477374608,0.0025837345359613212
-0.18407440476190473,-0.0063466577477374608,0.0025837345359613212
-0.18382440476190476,-0.0029880851764306771,-0.000778858985037322
-0.18357440476190479,-0.0029880851764306771,-0.000778858985037322
-0.18332440476190481,0.00037048739487610671,-0.000778858985037322
-0.18307440476190473,-0.0029880851764306771,-0.000778858985037322
-0.18282440476190476,0.00037048739487610671,-0.000778858985037322
-0.18257440476190478,0.00037048739487610671,-0.000778858985037322
-0.18232440476190481,-0.0029880851764306771,-0.000778858985037322
-0.18207440476190473,0.00037048739487610671,-0.000778858985037322
-0.18182440476190476,0.00037048739487610671,-0.000778858985037322
-0.18157440476190478,0.00037048739487610671,-0.000778858985037322
-0.18132440476190481,0.00037048739487610671,-0.000778858985037322
-0.18107440476190473,0.00037048739487610671,0.0025837345359613212
-0.18082440476190476,0.00037048739487610671,0.0025837345359613212
-0.18057440476190478,0.00037048739487610671,0.0025837345359613212
-0.18032440476190481,0.00037048739487610671,0.0025837345359613212
-0.18007440476190473,0.00037048739487610671,0.0025837345359613212
-0.17982440476190475,0.00037048739487610671,0.0059463280569599644
-0.17957440476190478,0.00037048739487610671,0.0059463280569599644
-0.17932440476190481,0.0070876325374896743,0.0025837345359613212
-0.17907440476190473,-0.0029880851764306771,0.01267151509895725
-0.17882440476190475,-0.0063466577477374608,0.019396702140954538
-0.17857440476190478,-0.0029880851764306771,0.016034108619955894
-0.17832440476190481,-0.0097052303190442446,0.022759295661953179
-0.17807440476190473,-0.0097052303190442446,0.022759295661953179
-0.17782440476190475,-0.013063802890351028,0.026121889182951823
-0.17757440476190478,-0.013063802890351028,0.029484482703950467
-0.17732440476190481,-0.016422375461657812,0.029484482703950467
-0.17707440476190472,-0.016422375461657812,0.029484482703950467
-0.17682440476190475,-0.016422375461657812,0.032847076224949111
-0.17657440476190478,-0.026498093175578163,0.039572263266946399
-0.17632440476190481,-0.026498093175578163,0.039572263266946399
-0.17607440476190472,-0.029856665746884947,0.049660043829942324
-0.17582440476190475,-0.029856665746884947,0.04629745030894368
-0.17557440476190478,-0.033215238318191731,0.053022637350940968
-0.17532440476190481,-0.033215238318191731,0.049660043829942324
-0.17507440476190472,-0.033215238318191731,0.053022637350940968
-0.17482440476190475,-0.036573810889498515,0.053022637350940968
-0.17457440476190478,-0.036573810889498515,0.053022637350940968
-0.17432440476190481,-0.036573810889498515,0.053022637350940968
