#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A159
#Date Time: 2021-04-06 15:36:15.785
#Sample rate: 4000Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: -1 V
#Math 1: Function: -1*C1

Time (s),Channel 2 (V),Math 1 (V)
-0.22391417910447764,0.00037048739487610671,-0.000778858985037322
-0.22366417910447756,0.00037048739487610671,0.0025837345359613212
-0.22341417910447769,0.00037048739487610671,0.0025837345359613212
-0.22316417910447761,0.030597640536637161,0.016034108619955894
-0.22291417910447753,0.013804777680106297,0.0059463280569584352
-0.22266417910447767,0.020521922822716809,0.0025837345359613212
-0.22241417910447758,0.013804777680103242,0.0093089215779586076
-0.22216417910447772,0.0037290599661874719,0.019396702140949951
-0.22191417910447764,0.0037290599661828905,0.019396702140954538
-0.22166417910447755,0.0003704873948745794,0.022759295661954709
-0.22141417910447769,-0.0029880851764291496,0.026121889182950293
-0.22116417910447761,-0.0063466577477374608,0.029484482703950467
-0.22091417910447753,-0.0097052303190442446,0.029484482703951997
-0.22066417910447766,-0.0097052303190442446,0.032847076224949111
-0.22041417910447758,-0.0097052303190442446,0.032847076224949111
-0.22016417910447772,-0.013063802890349502,0.032847076224949111
-0.21991417910447764,-0.019780948032964596,0.036209669745947755
-0.21966417910447755,-0.02649809317557969,0.042934856787946563
-0.21941417910447769,-0.029856665746883421,0.046297450308942154
-0.21916417910447761,-0.033215238318191731,0.049660043829942324
-0.21891417910447752,-0.036573810889498515,0.053022637350940968
-0.21866417910447766,-0.036573810889498515,0.053022637350940968
-0.21841417910447758,-0.039932383460805299,0.053022637350940968
-0.21816417910447772,-0.043290956032110556,0.053022637350940968
-0.21791417910447763,-0.043290956032112082,0.053022637350940968
-0.21766417910447755,-0.043290956032113609,0.053022637350940968
-0.21741417910447769,-0.04664952860341734,0.053022637350940968
-0.21716417910447761,-0.046649528603418866,0.053022637350940968
-0.21691417910447752,-0.046649528603418866,0.053022637350940968
-0.21666417910447766,-0.046649528603418866,0.053022637350940968
-0.21641417910447758,-0.046649528603418866,0.053022637350940968
-0.21616417910447772,-0.050008101174724123,0.049660043829943851
-0.21591417910447763,-0.046649528603418866,0.049660043829942324
-0.21566417910447755,-0.05000810117472565,0.046297450308945207
-0.21541417910447769,-0.05000810117472565,0.049660043829940798
-0.2151641791044776,-0.05000810117472565,0.04629745030894368
-0.21491417910447752,-0.070159536602563299,0.056385230871938086
-0.21466417910447766,-0.063442391459952785,0.053022637350940968
-0.21441417910447758,-0.063442391459952785,0.053022637350940968
-0.21416417910447771,-0.060083818888647528,0.04629745030894674
-0.21391417910447763,-0.039932383460805299,0.032847076224949111
-0.21366417910447755,-0.033215238318190204,0.026121889182950293
-0.21341417910447769,-0.029856665746886474,0.022759295661954709
-0.2131641791044776,-0.029856665746884947,0.022759295661953179
-0.21291417910447752,-0.026498093175578163,0.019396702140954538
-0.21266417910447766,-0.026498093175578163,0.019396702140954538
-0.21241417910447757,-0.026498093175578163,0.019396702140954538
-0.21216417910447771,-0.023139520604272906,0.016034108619957424
-0.21191417910447763,-0.02313952060427138,0.019396702140954538
-0.21166417910447755,-0.019780948032961543,0.016034108619952837
-0.21141417910447768,-0.013063802890354083,0.0093089215779616659
-0.2111641791044776,-0.013063802890351028,0.0093089215779586076
-0.21091417910447752,-0.0063466577477374608,0.0025837345359613212
-0.21066417910447766,-0.0063466577477374608,0.0025837345359613212
-0.21041417910447757,-0.0029880851764306771,-0.000778858985037322
-0.21016417910447771,0.00037048739487457929,-0.000778858985037322
-0.20991417910447763,0.00037048739487610671,-0.000778858985037322
-0.20966417910447754,0.0037290599661828905,-0.000778858985037322
-0.20941417910447768,0.0037290599661828905,-0.000778858985037322
-0.2091641791044776,0.0037290599661828905,-0.000778858985037322
-0.20891417910447752,0.0070876325374896743,-0.000778858985037322
-0.20866417910447765,0.0070876325374896743,-0.000778858985037322
-0.20841417910447757,0.0070876325374896743,-0.000778858985037322
-0.20816417910447771,0.010446205108794931,-0.000778858985037322
-0.20791417910447763,0.010446205108796458,-0.000778858985037322
-0.20766417910447754,0.010446205108796458,-0.00077885898503579284
-0.20741417910447768,0.010446205108796458,0.002583734535959792
-0.2071641791044776,0.010446205108796458,0.0025837345359613212
-0.20691417910447751,0.010446205108794931,0.0025837345359628503
-0.20666417910447765,0.0070876325374896743,0.0059463280569599644
-0.20641417910447757,0.0070876325374896743,0.0059463280569599644
-0.20616417910447771,0.017163350251405446,0.0025837345359628503
-0.20591417910447762,0.020521922822716809,0.0025837345359613212
-0.20566417910447754,0.0070876325374881468,0.012671515098960308
-0.20541417910447768,0.0037290599661844179,0.019396702140951481
-0.2051641791044776,0.0037290599661828905,0.019396702140954538
-0.20491417910447751,0.0003704873948745794,0.022759295661954709
-0.20466417910447765,-0.0029880851764306771,0.026121889182951823
-0.20441417910447757,-0.0063466577477374608,0.029484482703950467
-0.20416417910447771,-0.009705230319042718,0.029484482703950467
-0.20391417910447762,-0.0097052303190442446,0.032847076224949111
-0.20366417910447754,-0.013063802890352555,0.032847076224950637
-0.20341417910447768,-0.016422375461656286,0.036209669745946228
-0.20316417910447759,-0.02313952060427138,0.042934856787945036
-0.20291417910447751,-0.02649809317557969,0.042934856787948096
-0.20266417910447765,-0.029856665746884947,0.049660043829942324
-0.20241417910447757,-0.033215238318191731,0.049660043829942324
-0.2021641791044777,-0.036573810889496988,0.053022637350939442
